,run_ID,crop,p,c1,c2,fertilizer subsidy (%),land area (ha),yield (kg/ha),production (kg),Nfert (kg/ha)
13517,c74c1b24-4c2b-42e8-992f-1d97904b4918,maize,30,-50,-20,0,30906.61,2672.2,82588561.6,25579883.95
13518,c74c1b24-4c2b-42e8-992f-1d97904b4918,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13519,c74c1b24-4c2b-42e8-992f-1d97904b4918,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13520,4d05c832-6e3c-4c89-ac15-06e4b0e8e7fe,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13521,4d05c832-6e3c-4c89-ac15-06e4b0e8e7fe,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13522,4d05c832-6e3c-4c89-ac15-06e4b0e8e7fe,maize,40,-50,-20,0,30906.61,2672.2,82588561.6,25579883.95
13523,4d05c832-6e3c-4c89-ac15-06e4b0e8e7fe,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13524,4d05c832-6e3c-4c89-ac15-06e4b0e8e7fe,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13525,4c78d3fb-e73d-4ab1-9d98-f2356ec02c60,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13526,4c78d3fb-e73d-4ab1-9d98-f2356ec02c60,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13527,4c78d3fb-e73d-4ab1-9d98-f2356ec02c60,maize,50,-50,-20,0,30906.61,2672.2,82588561.6,25579883.95
13528,4c78d3fb-e73d-4ab1-9d98-f2356ec02c60,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13529,4c78d3fb-e73d-4ab1-9d98-f2356ec02c60,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13530,be08cc22-4669-4476-baa9-189bdf770398,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13531,be08cc22-4669-4476-baa9-189bdf770398,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13532,be08cc22-4669-4476-baa9-189bdf770398,maize,-50,-50,-10,0,30906.61,2672.2,82588561.6,25579883.95
13533,be08cc22-4669-4476-baa9-189bdf770398,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13534,be08cc22-4669-4476-baa9-189bdf770398,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13535,58729fe3-53eb-4b04-a2d5-efb8d7bf390c,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13536,58729fe3-53eb-4b04-a2d5-efb8d7bf390c,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13537,58729fe3-53eb-4b04-a2d5-efb8d7bf390c,maize,-40,-50,-10,0,30906.61,2672.2,82588561.6,25579883.95
13538,58729fe3-53eb-4b04-a2d5-efb8d7bf390c,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13539,58729fe3-53eb-4b04-a2d5-efb8d7bf390c,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13540,7fde7c64-ef03-445a-8a65-773454e0b6e9,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13541,7fde7c64-ef03-445a-8a65-773454e0b6e9,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13542,7fde7c64-ef03-445a-8a65-773454e0b6e9,maize,-30,-50,-10,0,30906.61,2672.2,82588561.6,25579883.95
13543,7fde7c64-ef03-445a-8a65-773454e0b6e9,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13544,7fde7c64-ef03-445a-8a65-773454e0b6e9,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13545,0fbb136b-24cd-46ec-8435-eac21c00d48b,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13546,0fbb136b-24cd-46ec-8435-eac21c00d48b,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13547,0fbb136b-24cd-46ec-8435-eac21c00d48b,maize,-20,-50,-10,0,30906.61,2672.2,82588561.6,25579883.95
13548,0fbb136b-24cd-46ec-8435-eac21c00d48b,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13549,0fbb136b-24cd-46ec-8435-eac21c00d48b,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13550,27db85e2-a1f8-4473-a26b-72bea53b21de,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13551,27db85e2-a1f8-4473-a26b-72bea53b21de,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13552,27db85e2-a1f8-4473-a26b-72bea53b21de,maize,-10,-50,-10,0,30906.61,2672.2,82588561.6,25579883.95
13553,27db85e2-a1f8-4473-a26b-72bea53b21de,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13554,27db85e2-a1f8-4473-a26b-72bea53b21de,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13555,b7807ffb-48f3-4479-82dd-355cfaf3c807,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13556,b7807ffb-48f3-4479-82dd-355cfaf3c807,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13557,b7807ffb-48f3-4479-82dd-355cfaf3c807,maize,0,-50,-10,0,30906.61,2672.2,82588561.6,25579883.95
13558,b7807ffb-48f3-4479-82dd-355cfaf3c807,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13559,b7807ffb-48f3-4479-82dd-355cfaf3c807,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13560,28e96cb7-e75c-4225-b1d4-5737e781af3b,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13561,28e96cb7-e75c-4225-b1d4-5737e781af3b,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13562,28e96cb7-e75c-4225-b1d4-5737e781af3b,maize,10,-50,-10,0,30906.61,2672.2,82588561.6,25579883.95
13563,28e96cb7-e75c-4225-b1d4-5737e781af3b,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13564,28e96cb7-e75c-4225-b1d4-5737e781af3b,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13565,f7e29d7e-be4e-48c8-9ce9-f3e2e618a3a4,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13566,f7e29d7e-be4e-48c8-9ce9-f3e2e618a3a4,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13567,f7e29d7e-be4e-48c8-9ce9-f3e2e618a3a4,maize,20,-50,-10,0,30906.61,2672.2,82588561.6,25579883.95
13568,f7e29d7e-be4e-48c8-9ce9-f3e2e618a3a4,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13569,f7e29d7e-be4e-48c8-9ce9-f3e2e618a3a4,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13570,3ea665c7-4fd5-4a51-b199-8f9055f4da40,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13571,3ea665c7-4fd5-4a51-b199-8f9055f4da40,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13572,3ea665c7-4fd5-4a51-b199-8f9055f4da40,maize,30,-50,-10,0,30906.61,2672.2,82588561.6,25579883.95
13573,3ea665c7-4fd5-4a51-b199-8f9055f4da40,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13574,3ea665c7-4fd5-4a51-b199-8f9055f4da40,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13575,588a4bda-2bb0-43e5-9f78-5bea9981ad08,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13576,588a4bda-2bb0-43e5-9f78-5bea9981ad08,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13577,588a4bda-2bb0-43e5-9f78-5bea9981ad08,maize,40,-50,-10,0,30906.61,2672.2,82588561.6,25579883.95
13578,588a4bda-2bb0-43e5-9f78-5bea9981ad08,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13579,588a4bda-2bb0-43e5-9f78-5bea9981ad08,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13580,c13c526b-e0e9-4e84-a71c-2d93f8008f3b,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13581,c13c526b-e0e9-4e84-a71c-2d93f8008f3b,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13582,c13c526b-e0e9-4e84-a71c-2d93f8008f3b,maize,50,-50,-10,0,30906.61,2672.2,82588561.6,25579883.95
13583,c13c526b-e0e9-4e84-a71c-2d93f8008f3b,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13584,c13c526b-e0e9-4e84-a71c-2d93f8008f3b,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13585,56f3fe57-58d5-44fc-ae6d-c63e28f9250e,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13586,56f3fe57-58d5-44fc-ae6d-c63e28f9250e,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13587,56f3fe57-58d5-44fc-ae6d-c63e28f9250e,maize,-50,-50,0,0,30906.61,2672.2,82588561.6,25579883.95
13588,56f3fe57-58d5-44fc-ae6d-c63e28f9250e,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13589,56f3fe57-58d5-44fc-ae6d-c63e28f9250e,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13590,82a92056-8c48-4a8f-ab91-1343d4e22a58,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13591,82a92056-8c48-4a8f-ab91-1343d4e22a58,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13592,82a92056-8c48-4a8f-ab91-1343d4e22a58,maize,-40,-50,0,0,30906.61,2672.2,82588561.6,25579883.95
13593,82a92056-8c48-4a8f-ab91-1343d4e22a58,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13594,82a92056-8c48-4a8f-ab91-1343d4e22a58,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13595,987a0326-c2d7-4e56-a9f2-a4e80fa87f00,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13596,987a0326-c2d7-4e56-a9f2-a4e80fa87f00,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13597,987a0326-c2d7-4e56-a9f2-a4e80fa87f00,maize,-30,-50,0,0,30906.61,2672.2,82588561.6,25579883.95
13598,987a0326-c2d7-4e56-a9f2-a4e80fa87f00,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13599,987a0326-c2d7-4e56-a9f2-a4e80fa87f00,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13600,11336f25-aa7c-429c-b6ad-df97c9777216,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13601,11336f25-aa7c-429c-b6ad-df97c9777216,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13602,11336f25-aa7c-429c-b6ad-df97c9777216,maize,-20,-50,0,0,30906.61,2672.2,82588561.6,25579883.95
13603,11336f25-aa7c-429c-b6ad-df97c9777216,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13604,11336f25-aa7c-429c-b6ad-df97c9777216,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13605,a57e1189-a398-49e6-ba37-8019b6d09879,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13606,a57e1189-a398-49e6-ba37-8019b6d09879,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13607,a57e1189-a398-49e6-ba37-8019b6d09879,maize,-10,-50,0,0,30906.61,2672.2,82588561.6,25579883.95
13608,a57e1189-a398-49e6-ba37-8019b6d09879,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13609,a57e1189-a398-49e6-ba37-8019b6d09879,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13610,1c96bff4-5a1c-4ee8-be48-6243d79c0c51,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13611,1c96bff4-5a1c-4ee8-be48-6243d79c0c51,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13612,1c96bff4-5a1c-4ee8-be48-6243d79c0c51,maize,0,-50,0,0,30906.61,2672.2,82588561.6,25579883.95
13613,1c96bff4-5a1c-4ee8-be48-6243d79c0c51,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13614,1c96bff4-5a1c-4ee8-be48-6243d79c0c51,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13615,a77b4fae-b7c2-42d6-a13c-651e4e8126bc,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13616,a77b4fae-b7c2-42d6-a13c-651e4e8126bc,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13617,a77b4fae-b7c2-42d6-a13c-651e4e8126bc,maize,10,-50,0,0,30906.61,2672.2,82588561.6,25579883.95
13618,a77b4fae-b7c2-42d6-a13c-651e4e8126bc,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13619,a77b4fae-b7c2-42d6-a13c-651e4e8126bc,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13620,6d2796f2-dea6-4d94-ad77-1ad8d8aa2276,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13621,6d2796f2-dea6-4d94-ad77-1ad8d8aa2276,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13622,6d2796f2-dea6-4d94-ad77-1ad8d8aa2276,maize,20,-50,0,0,30906.61,2672.2,82588561.6,25579883.95
13623,6d2796f2-dea6-4d94-ad77-1ad8d8aa2276,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13624,6d2796f2-dea6-4d94-ad77-1ad8d8aa2276,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13625,25902a3a-820d-4610-8074-1d2a3fd5f4a7,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13626,25902a3a-820d-4610-8074-1d2a3fd5f4a7,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13627,25902a3a-820d-4610-8074-1d2a3fd5f4a7,maize,30,-50,0,0,30906.61,2672.2,82588561.6,25579883.95
13628,25902a3a-820d-4610-8074-1d2a3fd5f4a7,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13629,25902a3a-820d-4610-8074-1d2a3fd5f4a7,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13630,1b4717d7-ed41-494a-b936-8a386bcb8f91,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13631,1b4717d7-ed41-494a-b936-8a386bcb8f91,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13632,1b4717d7-ed41-494a-b936-8a386bcb8f91,maize,40,-50,0,0,30906.61,2672.2,82588561.6,25579883.95
13633,1b4717d7-ed41-494a-b936-8a386bcb8f91,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13634,1b4717d7-ed41-494a-b936-8a386bcb8f91,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13635,1bae11c6-1989-4009-b887-8af284797442,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13636,1bae11c6-1989-4009-b887-8af284797442,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13637,1bae11c6-1989-4009-b887-8af284797442,maize,50,-50,0,0,30906.61,2672.2,82588561.6,25579883.95
13638,1bae11c6-1989-4009-b887-8af284797442,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13639,1bae11c6-1989-4009-b887-8af284797442,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13640,9b5baee7-9f14-4efa-89cc-9666765a00df,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13641,9b5baee7-9f14-4efa-89cc-9666765a00df,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13642,9b5baee7-9f14-4efa-89cc-9666765a00df,maize,-50,-50,10,0,30906.61,2672.2,82588561.6,25579883.95
13643,9b5baee7-9f14-4efa-89cc-9666765a00df,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13644,9b5baee7-9f14-4efa-89cc-9666765a00df,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13645,b107b5b2-ec60-472a-94be-4fe1fc69f3c8,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13646,b107b5b2-ec60-472a-94be-4fe1fc69f3c8,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13647,b107b5b2-ec60-472a-94be-4fe1fc69f3c8,maize,-40,-50,10,0,30906.61,2672.2,82588561.6,25579883.95
13648,b107b5b2-ec60-472a-94be-4fe1fc69f3c8,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13649,b107b5b2-ec60-472a-94be-4fe1fc69f3c8,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13650,db9ea770-47a5-49a9-ac5e-19dc2604a94c,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13651,db9ea770-47a5-49a9-ac5e-19dc2604a94c,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13652,db9ea770-47a5-49a9-ac5e-19dc2604a94c,maize,-30,-50,10,0,30906.61,2672.2,82588561.6,25579883.95
13653,db9ea770-47a5-49a9-ac5e-19dc2604a94c,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13654,db9ea770-47a5-49a9-ac5e-19dc2604a94c,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13655,ef852234-c2e2-4f29-95e8-0b77ca3b1f0d,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13656,ef852234-c2e2-4f29-95e8-0b77ca3b1f0d,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13657,ef852234-c2e2-4f29-95e8-0b77ca3b1f0d,maize,-20,-50,10,0,30906.61,2672.2,82588561.6,25579883.95
13658,ef852234-c2e2-4f29-95e8-0b77ca3b1f0d,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13659,ef852234-c2e2-4f29-95e8-0b77ca3b1f0d,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13660,7b354677-4440-47a7-b0ff-7058c4f8f0ba,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13661,7b354677-4440-47a7-b0ff-7058c4f8f0ba,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13662,7b354677-4440-47a7-b0ff-7058c4f8f0ba,maize,-10,-50,10,0,30906.61,2672.2,82588561.6,25579883.95
13663,7b354677-4440-47a7-b0ff-7058c4f8f0ba,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13664,7b354677-4440-47a7-b0ff-7058c4f8f0ba,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13665,15494bfe-7b50-4b33-a7fa-a4cf0220380d,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13666,15494bfe-7b50-4b33-a7fa-a4cf0220380d,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13667,15494bfe-7b50-4b33-a7fa-a4cf0220380d,maize,0,-50,10,0,30906.61,2672.2,82588561.6,25579883.95
13668,15494bfe-7b50-4b33-a7fa-a4cf0220380d,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13669,15494bfe-7b50-4b33-a7fa-a4cf0220380d,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13670,40fe0075-c11f-4918-a843-315b8a5c05e0,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13671,40fe0075-c11f-4918-a843-315b8a5c05e0,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13672,40fe0075-c11f-4918-a843-315b8a5c05e0,maize,10,-50,10,0,30906.61,2672.2,82588561.6,25579883.95
13673,40fe0075-c11f-4918-a843-315b8a5c05e0,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13674,40fe0075-c11f-4918-a843-315b8a5c05e0,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13675,eb97452f-2738-4c28-a447-694ae2f6ef92,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13676,eb97452f-2738-4c28-a447-694ae2f6ef92,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13677,eb97452f-2738-4c28-a447-694ae2f6ef92,maize,20,-50,10,0,30906.61,2672.2,82588561.6,25579883.95
13678,eb97452f-2738-4c28-a447-694ae2f6ef92,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13679,eb97452f-2738-4c28-a447-694ae2f6ef92,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13680,f977e544-f5c0-412d-a2c9-82e428371082,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13681,f977e544-f5c0-412d-a2c9-82e428371082,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13682,f977e544-f5c0-412d-a2c9-82e428371082,maize,30,-50,10,0,30906.61,2672.2,82588561.6,25579883.95
13683,f977e544-f5c0-412d-a2c9-82e428371082,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13684,f977e544-f5c0-412d-a2c9-82e428371082,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13685,7a041b06-6a87-4eaf-a6e0-a9ecf18fcac0,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13686,7a041b06-6a87-4eaf-a6e0-a9ecf18fcac0,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13687,7a041b06-6a87-4eaf-a6e0-a9ecf18fcac0,maize,40,-50,10,0,30906.61,2672.2,82588561.6,25579883.95
13688,7a041b06-6a87-4eaf-a6e0-a9ecf18fcac0,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13689,7a041b06-6a87-4eaf-a6e0-a9ecf18fcac0,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13690,d221bce0-7c09-461c-8564-f3179dbae8a4,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13691,d221bce0-7c09-461c-8564-f3179dbae8a4,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13692,d221bce0-7c09-461c-8564-f3179dbae8a4,maize,50,-50,10,0,30906.61,2672.2,82588561.6,25579883.95
13693,d221bce0-7c09-461c-8564-f3179dbae8a4,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13694,d221bce0-7c09-461c-8564-f3179dbae8a4,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13695,c9615445-f0db-4062-82ce-0bd35c03bb2b,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13696,c9615445-f0db-4062-82ce-0bd35c03bb2b,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13697,c9615445-f0db-4062-82ce-0bd35c03bb2b,maize,-50,-50,20,0,30906.61,2672.2,82588561.6,25579883.95
13698,c9615445-f0db-4062-82ce-0bd35c03bb2b,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13699,c9615445-f0db-4062-82ce-0bd35c03bb2b,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13700,63b1808e-a976-47b2-9660-4e1fa81bf65c,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13701,63b1808e-a976-47b2-9660-4e1fa81bf65c,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13702,63b1808e-a976-47b2-9660-4e1fa81bf65c,maize,-40,-50,20,0,30906.61,2672.2,82588561.6,25579883.95
13703,63b1808e-a976-47b2-9660-4e1fa81bf65c,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13704,63b1808e-a976-47b2-9660-4e1fa81bf65c,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13705,7b91015e-b231-4fc3-a2e7-c401c29eaba9,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13706,7b91015e-b231-4fc3-a2e7-c401c29eaba9,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13707,7b91015e-b231-4fc3-a2e7-c401c29eaba9,maize,-30,-50,20,0,30906.61,2672.2,82588561.6,25579883.95
13708,7b91015e-b231-4fc3-a2e7-c401c29eaba9,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13709,7b91015e-b231-4fc3-a2e7-c401c29eaba9,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13710,a32f3998-36b3-4d4e-8229-3e32eee9059b,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13711,a32f3998-36b3-4d4e-8229-3e32eee9059b,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13712,a32f3998-36b3-4d4e-8229-3e32eee9059b,maize,-20,-50,20,0,30906.61,2672.2,82588561.6,25579883.95
13713,a32f3998-36b3-4d4e-8229-3e32eee9059b,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13714,a32f3998-36b3-4d4e-8229-3e32eee9059b,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13715,31a573c2-66a5-47a3-a5ea-675afb6fa147,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13716,31a573c2-66a5-47a3-a5ea-675afb6fa147,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13717,31a573c2-66a5-47a3-a5ea-675afb6fa147,maize,-10,-50,20,0,30906.61,2672.2,82588561.6,25579883.95
13718,31a573c2-66a5-47a3-a5ea-675afb6fa147,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13719,31a573c2-66a5-47a3-a5ea-675afb6fa147,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13720,ca17856b-0f53-4b2a-acc8-a25170c3b94a,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13721,ca17856b-0f53-4b2a-acc8-a25170c3b94a,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13722,ca17856b-0f53-4b2a-acc8-a25170c3b94a,maize,0,-50,20,0,30906.61,2672.2,82588561.6,25579883.95
13723,ca17856b-0f53-4b2a-acc8-a25170c3b94a,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13724,ca17856b-0f53-4b2a-acc8-a25170c3b94a,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13725,98fcf32a-c8b6-4bb4-a4dd-88426448f38f,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
13726,98fcf32a-c8b6-4bb4-a4dd-88426448f38f,groundnuts,0,0,0,0,57121.31,2381.5,136034537.49,6321505.6
13727,98fcf32a-c8b6-4bb4-a4dd-88426448f38f,maize,10,-50,20,0,30906.61,2672.2,82588561.6,25579883.95
13728,98fcf32a-c8b6-4bb4-a4dd-88426448f38f,sesame,0,0,0,0,94210.1,1462.38,137770900.12,10238826.15
13729,98fcf32a-c8b6-4bb4-a4dd-88426448f38f,sorghum,0,0,0,0,142237.99,4271.98,607638448.69,28790116.81
13730,4d8707a9-6bc6-4b00-9af9-da5f56348f0c,cassava,0,0,0,50,1199478,119.56,143408217.17,3424215.49
